Freq,Mag,Phase,Coherence
6292.96875,1.6090702,729.2703,5.096578e-06
6304.6875,-0.25275373,703.3937,4.7797453e-06
6316.40625,0.07158904,713.77466,5.2531486e-06
6328.125,1.2291627,717.2731,2.4242302e-06
6339.84375,-2.5661187,663.5186,2.5141796e-06
6351.5625,7.370969,662.9899,8.271372e-06
6363.28125,0.6236137,640.9785,4.428741e-06
6375.0,3.020733,602.7297,5.299724e-06
6386.71875,2.510406,594.4664,5.138677e-06
6398.4375,0.06877786,613.04065,5.2013083e-06
6410.15625,3.472347,577.3673,6.614981e-06
6421.875,4.125721,549.21265,8.943767e-06
6433.59375,-1.6221553,529.5688,1.186813e-05
6445.3125,6.805935,593.56744,5.7803272e-06
6457.03125,-5.1206264,548.5569,9.611633e-06
6468.75,2.4727113,555.774,5.952288e-06
6480.46875,1.1035181,543.1679,2.1299256e-05
6492.1875,-1.5335472,592.9364,1.806215e-05
6503.90625,2.884553,575.618,2.5687383e-05
6515.625,3.3684473,561.36145,1.3763082e-05
6527.34375,0.8549411,599.22217,2.8138918e-05
6539.0625,-6.7301736,565.5077,1.2736186e-05
6550.78125,-1.885531,608.8077,1.8753406e-05
6562.5,-1.8135087,591.5431,1.3038529e-05
6574.21875,1.2626133,584.5811,1.6352673e-05
6585.9375,-1.1089555,590.5661,1.7433178e-05
6597.65625,0.18418422,582.7115,2.0782536e-05
6609.375,-7.691798,567.4852,8.584972e-06
6621.09375,-0.095725,608.0032,1.9369914e-05
6632.8125,0.1940228,614.43634,2.6308064e-05
6644.53125,-2.9999373,588.4907,1.3580871e-05
6656.25,-4.332311,624.7442,3.0408828e-05
6667.96875,-1.5351655,636.2706,1.3700528e-05
6679.6875,-0.6084705,638.95105,2.0347405e-05
6691.40625,-1.6784675,651.5373,1.2686914e-05
6703.125,1.4102256,622.13025,3.086398e-05
6714.84375,-1.8193842,635.8237,2.6831734e-05
6726.5625,0.80422324,608.6118,3.0177423e-05
6738.28125,-0.6315575,647.6153,2.5921643e-05
6750.0,-1.4188954,627.1319,1.9024448e-05
6761.71875,-2.1324565,627.56116,2.5136418e-05
6773.4375,-0.93660975,643.0559,1.9166713e-05
6785.15625,-6.8808517,644.12866,1.8581517e-05
6796.875,0.632058,661.68774,3.74036e-05
6808.59375,-0.17175889,642.98096,2.4347106e-05
6820.3125,-1.3682861,632.4915,3.2313517e-05
6832.03125,-2.730841,633.942,3.7750528e-05
6843.75,-8.007004,613.24603,1.9481797e-05
6855.46875,-6.883917,619.6138,2.4883124e-05
6867.1875,-3.075612,685.5624,1.4620246e-05
6878.90625,-2.208622,672.7366,2.2426959e-05
6890.625,-2.8022733,670.99023,1.7491568e-05
6902.34375,-5.612302,680.18,2.1219552e-05
6914.0625,0.40165305,670.21594,2.8530994e-05
6925.78125,-6.150481,665.94305,1.5820659e-05
6937.5,-3.553402,652.72644,2.0467138e-05
6949.21875,1.9472227,642.714,3.0282486e-05
6960.9375,-0.8803707,643.3146,6.876592e-05
6972.65625,-3.1781611,641.4962,2.0281603e-05
6984.375,-2.9064617,678.3535,2.663089e-05
6996.09375,-4.4114437,645.60876,1.8761924e-05
7007.8125,-3.856766,688.50366,2.0481706e-05
7019.53125,-3.110114,662.3584,2.0671512e-05
7031.25,-5.8993473,657.0112,2.5049309e-05
7042.96875,-5.0807033,645.11005,3.0832976e-05
7054.6875,0.38647583,676.5858,6.2993684e-05
7066.40625,-3.0293632,670.0598,4.3068187e-05
7078.125,0.1345495,665.07715,4.258423e-05
7089.84375,-0.17205226,649.9254,6.5291766e-05
7101.5625,1.0372373,654.853,7.81651e-05
7113.28125,-2.3394651,678.8341,4.6921174e-05
7125.0,-0.5203512,659.04553,7.8493154e-05
7136.71875,2.1244583,642.7058,0.000110205314
7148.4375,3.2520955,621.74524,0.00018591665
7160.15625,1.1309927,604.9919,0.000104938634
7171.875,0.8067828,609.46625,0.00013799698
7183.59375,-2.9258318,598.2095,0.00016385567
7195.3125,-2.0284665,635.243,0.00021684013
7207.03125,2.436193,619.9387,0.00015427881
7218.75,-1.051144,639.0384,0.00023748241
7230.46875,0.83725566,628.5051,0.00021505747
7242.1875,-2.9836826,616.9101,0.00022452413
7253.90625,-1.2721559,602.4388,0.00028152796
7265.625,2.624888,602.12897,0.00029044834
7277.34375,0.53994274,594.50305,0.00039253375
7289.0625,-2.6605003,551.0515,0.00029712686
7300.78125,-1.6092362,497.6272,0.00035206001
7312.5,0.3699733,521.7881,0.00032292816
7324.21875,1.0594897,485.85522,0.00035741593
7335.9375,1.268477,473.58466,0.00037797488
7347.65625,-2.149801,446.73572,0.00036310236
7359.375,-0.7667096,503.714,0.00037604023
7371.09375,-2.24257,477.59137,0.00033358217
7382.8125,3.113397,461.58215,0.0003564084
7394.53125,3.0542545,442.912,0.0003724015
7406.25,4.505845,458.88098,0.00026745576
7417.96875,1.5162767,481.9532,0.0003266
7429.6875,-2.851934,437.5374,0.00031936294
7441.40625,1.23401,411.89975,0.00030501446
7453.125,2.3114312,436.2279,0.00028335446
7464.84375,-4.6630144,420.14493,0.00037299294
7476.5625,6.4057674,390.39322,0.00026223398
7488.28125,2.1970794,397.34247,0.000212433
7500.0,1.9764313,393.85687,0.00021287393
7511.71875,3.4337127,382.5856,0.00024706105
7523.4375,-4.6159015,390.76495,0.00017561916
7535.15625,2.3555763,404.81677,0.00018648172
7546.875,-4.4470954,423.799,0.00017465206
7558.59375,1.0901246,403.89777,0.00015603985
7570.3125,2.5257983,402.41882,0.00014045252
7582.03125,3.2291265,372.01575,0.0001390746
7593.75,-0.46180555,346.2669,0.00012260648
7605.46875,-1.662446,401.38364,0.00014242477
7617.1875,-4.2602406,400.1742,0.000100631514
7628.90625,2.0765233,425.81268,9.190385e-05
7640.625,-4.4378586,391.6853,0.00010364168
7652.34375,-1.0446703,391.37927,7.415381e-05
7664.0625,-1.7579254,393.41748,5.359195e-05
7675.78125,0.6891198,454.3108,3.4410492e-05
7687.5,-0.018329144,461.88147,4.8214344e-05
7699.21875,-0.011055112,457.3686,8.349927e-05
7710.9375,-0.48957914,444.10745,3.954386e-05
7722.65625,-2.7522104,418.6775,3.4300425e-05
7734.375,0.07053372,425.41467,4.1314866e-05
7746.09375,2.5243194,444.24298,2.22352e-05
7757.8125,0.115394056,469.7327,2.6228381e-05
7769.53125,-4.9978123,463.51263,3.0537136e-05
7781.25,2.6164117,477.12927,3.8344606e-05
7792.96875,2.5919542,497.27258,2.5806845e-05
7804.6875,1.7710128,455.8743,2.6551572e-05
7816.40625,-2.691063,413.91364,4.655854e-05
7828.125,-3.228138,353.8672,2.959668e-05
7839.84375,-0.37023243,358.5512,2.4145833e-05
7851.5625,-0.42687035,319.8784,1.716018e-05
7863.28125,-1.252015,343.48914,2.7732105e-05
7875.0,-3.0346515,367.52313,3.05791e-05
7886.71875,-0.6643554,370.25668,2.4797344e-05
7898.4375,-2.0963237,414.9928,1.7282633e-05
7910.15625,2.4200516,417.61713,2.1374313e-05
7921.875,3.4733334,407.17938,2.231538e-05
7933.59375,-2.6396997,484.9735,2.6983422e-05
7945.3125,-1.2989697,505.06598,1.9194305e-05
7957.03125,-2.7804368,492.88556,2.5467127e-05
7968.75,-5.586164,497.73984,4.0023056e-05
7980.46875,3.5200846,500.16364,1.9460384e-05
7992.1875,0.51803136,448.56982,3.035479e-05
8003.90625,-0.951817,467.40967,2.1535967e-05
8015.625,0.7509451,438.90216,2.2301643e-05
8027.34375,-3.424528,454.82178,1.3965338e-05
8039.0625,0.03312038,460.56042,2.4067724e-05
8050.78125,0.1479609,458.9004,1.2508299e-05
8062.5,-0.70789576,471.43085,3.6971716e-05
8074.21875,-2.516427,480.07733,2.1788384e-05
8085.9375,-4.0066576,502.4583,1.4245104e-05
8097.65625,-1.0095384,580.2091,2.0991623e-05
8109.375,0.16545957,616.3251,5.4017055e-05
8121.09375,-1.8242944,588.18463,1.0453917e-05
8132.8125,-5.035631,583.1396,2.1699534e-05
8144.53125,-4.244731,561.31506,1.5918493e-05
8156.25,-5.0705943,568.7048,2.288113e-05
8167.96875,-5.6845565,588.1452,2.6721384e-05
8179.6875,-0.81608427,599.4707,2.1059795e-05
8191.40625,-1.802978,622.75183,1.5653652e-05
8203.125,-2.616102,593.5355,1.840193e-05
8214.84375,3.5476584,574.32837,8.895916e-06
8226.5625,-3.0324733,605.9851,1.8132407e-05
8238.28125,0.14713264,586.6753,1.2688096e-05
8250.0,-1.6514834,611.6452,1.748635e-05
8261.71875,-0.059991598,580.6239,1.1967224e-05
8273.4375,0.74125016,596.7948,1.707526e-05
8285.15625,0.17348623,593.5344,1.37528405e-05
8296.875,-6.8497715,571.922,4.600379e-06
8308.59375,-3.0120275,606.49866,1.5945492e-05
8320.3125,2.649133,576.5872,2.3360937e-05
8332.03125,-3.21764,635.4788,1.0992841e-05
8343.75,-0.5918494,651.49585,9.199523e-06
8355.46875,-6.919526,594.806,1.661455e-05
8367.1875,2.3326492,625.5308,8.558852e-06
8378.90625,-0.5752568,596.503,1.3918925e-05
8390.625,4.0431967,608.2914,1.639543e-05
8402.34375,-5.5454073,668.9252,1.4576328e-05
8414.0625,-6.242413,668.6726,1.7708771e-05
8425.78125,-3.9050562,712.60236,1.2089532e-05
8437.5,0.76222247,734.2494,1.657194e-05
8449.21875,1.1088356,740.6254,1.3509323e-05
8460.9375,1.7831134,738.0128,1.3895575e-05
8472.65625,-1.1947193,776.34656,1.1242772e-05
8484.375,-6.280865,811.41644,2.3257366e-05
8496.09375,-0.4575296,830.8478,1.7919027e-05
8507.8125,-0.6288567,865.8207,1.5188934e-05
8519.53125,0.45546493,800.77344,1.6800559e-05
8531.25,-0.8073968,795.85284,1.3839688e-05
8542.96875,0.69890726,835.4561,1.6530203e-05
8554.6875,3.824335,825.53796,1.4748246e-05
8566.40625,-0.2206968,835.555,1.089045e-05
8578.125,0.6865142,859.6804,6.7208925e-06
8589.84375,4.7291646,887.8003,1.30376575e-05
8601.5625,0.30876577,858.83325,1.2009451e-05
8613.28125,-3.884416,865.9425,1.0954688e-05
8625.0,-7.3088293,863.0797,1.5119546e-05
8636.71875,-4.578903,869.75867,1.1285376e-05
8648.4375,-1.3741024,844.3975,1.0380852e-05
8660.15625,1.3246408,805.87195,1.0493976e-05
8671.875,-3.0672233,794.87537,6.0252273e-06
8683.59375,-0.44632772,799.8416,9.081563e-06
8695.3125,-6.590299,800.12354,5.8293685e-06
8707.03125,-4.2154646,795.2451,1.34643415e-05
8718.75,-7.3435183,825.2343,6.983765e-06
8730.46875,-5.163848,854.6393,6.6263565e-06
8742.1875,-3.0268624,831.3061,4.2359006e-06
8753.90625,0.63437235,871.0278,6.873386e-06
8765.625,-0.9893042,872.5054,6.6630987e-06
8777.34375,-5.3293724,895.2428,6.3609677e-06
8789.0625,-3.83397,904.8241,5.8145306e-06
8800.78125,-0.45620725,933.38074,7.721508e-06
8812.5,0.32523957,902.2675,1.0710833e-05
8824.21875,-2.553083,904.40564,6.1747237e-06
8835.9375,-1.1685449,910.2845,8.633648e-06
8847.65625,1.7829262,896.7133,5.0721897e-06
8859.375,-1.6767557,911.49133,8.291581e-06
8871.09375,-2.2783623,901.74805,8.32668e-06
8882.8125,-2.7549028,844.55176,4.1167877e-06
8894.53125,-2.351388,913.41644,8.442129e-06
8906.25,-1.4598205,890.5652,1.1916475e-05
8917.96875,0.9399242,918.28174,9.89659e-06
8929.6875,-2.2989469,927.1581,5.96819e-06
8941.40625,-2.013769,888.53613,8.103471e-06
8953.125,-2.4320269,898.9309,6.5058657e-06
8964.84375,-4.362858,865.701,8.19735e-06
8976.5625,1.1047794,888.6824,9.076114e-06
8988.28125,-3.915001,891.1937,8.8694205e-06
9000.0,-2.8129723,898.2499,1.112125e-05
9011.71875,0.7686075,906.8252,7.793621e-06
9023.4375,-0.6700173,905.5718,5.61847e-06
9035.15625,-3.8021154,879.90594,6.6720463e-06
9046.875,-2.611112,876.1055,5.7952707e-06
9058.59375,-2.1706383,927.31,6.495545e-06
9070.3125,-3.801956,859.19165,6.926502e-06
9082.03125,0.5261748,895.3336,4.5687893e-06
9093.75,-0.21012062,928.81006,8.485121e-06
9105.46875,0.5170461,922.46436,4.972453e-06
9117.1875,-2.423377,916.41656,5.51616e-06
9128.90625,-2.2318065,883.0962,5.712931e-06
9140.625,-3.1864974,834.996,6.2180056e-06
9152.34375,3.5997384,853.11865,4.2463803e-06
9164.0625,0.5893402,891.9791,5.082893e-06
9175.78125,-3.18642,940.09125,2.509291e-06
9187.5,1.3792366,999.33014,4.008077e-06
9199.21875,-0.7562305,1016.2666,5.084664e-06
9210.9375,-0.5559403,1042.8412,1.6360491e-06
9222.65625,-1.7671666,1032.0768,1.5761325e-06
9234.375,1.9237928,1024.4761,2.9491455e-06
9246.09375,-1.8287697,1089.374,3.9245474e-06
9257.8125,-1.9737322,1132.0712,2.738618e-06
9269.53125,-1.1609238,1097.9543,4.7703606e-06
9281.25,-2.619269,1107.7214,3.1823286e-06
9292.96875,-1.5806688,1080.8254,3.0602966e-06
9304.6875,0.3197653,1093.2986,1.9708348e-06
9316.40625,0.3849275,1126.5657,2.4419937e-06
9328.125,-6.659682,1164.2379,2.810699e-06
9339.84375,-3.0308893,1192.1665,3.4474288e-06
9351.5625,-3.7252507,1167.9768,1.602079e-06
9363.28125,-5.60894,1141.4414,2.6365565e-06
9375.0,-6.371042,1161.4122,3.0494393e-06
9386.71875,-1.3741653,1114.102,2.498443e-06
9398.4375,-1.0389149,1113.5857,2.0467664e-06
9410.15625,-3.2168443,1155.5869,2.6496414e-06
9421.875,2.3155398,1213.8396,2.5992415e-06
9433.59375,0.93883497,1203.7019,1.918253e-06
9445.3125,-1.4358597,1235.8927,3.1353352e-06
9457.03125,-3.2005806,1230.9338,2.3962325e-06
9468.75,-0.62888056,1264.4495,4.087504e-06
9480.46875,-3.412752,1239.6655,2.9521007e-06
9492.1875,-5.061698,1216.3105,1.5618411e-06
9503.90625,-8.17219,1178.3951,2.1921433e-06
9515.625,3.5246596,1180.9983,2.7911876e-06
9527.34375,3.1355243,1173.9811,2.001537e-06
9539.0625,0.9182874,1211.7052,2.9621579e-06
9550.78125,-5.613596,1231.1426,1.328375e-06
9562.5,-6.8893857,1250.4271,3.4183909e-06
9574.21875,-6.8897905,1255.3608,2.2013019e-06
9585.9375,0.43163586,1204.329,1.4091253e-06
9597.65625,-1.2692182,1128.8875,2.4012386e-06
9609.375,1.7665405,1142.3041,2.7123037e-06
9621.09375,1.181919,1115.777,2.2616023e-06
9632.8125,-5.8889503,1112.6547,2.1523272e-06
9644.53125,-5.7854896,1133.2456,2.3813336e-06
9656.25,-2.72412,1115.1731,1.8822589e-06
9667.96875,-0.19005764,1162.369,1.8520475e-06
9679.6875,-2.1092067,1158.2456,1.7416377e-06
9691.40625,-2.4690502,1113.3789,2.0061782e-06
9703.125,-1.6723049,1115.783,1.4814894e-06
9714.84375,0.5394964,1121.9531,1.931753e-06
9726.5625,-9.17784,1085.7242,1.1478935e-06
9738.28125,-3.900671,1046.6931,3.2001985e-06
9750.0,-3.725624,1041.0422,8.306837e-07
9761.71875,-9.344191,1051.5682,1.5308485e-06
9773.4375,-7.245517,1082.0602,1.9745787e-06
9785.15625,-4.2544546,1106.5898,1.0949229e-06
9796.875,4.4363737,1119.4004,9.905028e-07
9808.59375,-1.9192961,1110.2334,8.0593026e-07
9820.3125,4.6936083,1132.3087,9.2304157e-07
9832.03125,-2.6609383,1155.787,7.7182943e-07
9843.75,-3.9905925,1158.0981,1.5229723e-06
9855.46875,1.2977313,1221.9053,9.474946e-07
9867.1875,1.5042517,1224.6259,1.2241826e-06
9878.90625,3.0168457,1221.3591,7.793619e-07
9890.625,2.1835253,1293.3431,1.1177156e-06
9902.34375,1.5590775,1338.4912,1.5252974e-06
9914.0625,-4.191503,1304.7538,1.7866186e-06
9925.78125,-0.84905887,1291.8103,1.0515713e-06
9937.5,1.8590294,1354.2991,1.1015002e-06
9949.21875,-1.0060248,1335.7467,1.0897629e-06
9960.9375,-6.650915,1320.9773,6.7815586e-07
9972.65625,0.12354694,1340.792,1.4848819e-06
9984.375,-3.1242142,1288.2699,1.1383535e-06
9996.09375,-1.2902383,1292.3545,1.1580667e-06
10007.8125,1.9360161,1265.4176,1.1529281e-06
10019.53125,-1.1496096,1283.7074,9.2020343e-07
10031.25,0.7980555,1267.0217,1.4883253e-06
10042.96875,1.4877591,1260.0747,9.815496e-07
10054.6875,-3.265836,1246.7479,4.9205386e-07
10066.40625,-1.3655866,1225.176,6.5299594e-07
10078.125,1.3614622,1241.1362,1.0891181e-06
10089.84375,-1.3699254,1223.8816,6.1099325e-07
10101.5625,-7.4328446,1177.7491,7.85432e-07
10113.28125,-1.828126,1171.0271,7.3951924e-07
10125.0,-5.552139,1142.8293,7.0254265e-07
10136.71875,-4.685869,1127.6492,3.535655e-07
10148.4375,-3.937934,1103.401,7.827206e-07
10160.15625,2.8420148,1099.3967,9.338271e-07
10171.875,-1.1548634,1039.6777,3.8059252e-07
10183.59375,5.893321,1061.1112,4.143582e-07
10195.3125,-2.2061367,1064.2283,3.9711585e-07
10207.03125,1.1408854,1012.6076,4.7539564e-07
10218.75,-0.113747984,987.3259,6.078987e-07
10230.46875,-1.3558174,944.40564,7.243694e-07
10242.1875,1.7114966,930.79956,7.087534e-07
10253.90625,-4.1535573,950.98224,4.4598e-07
10265.625,2.5414412,942.0581,4.0103103e-07
10277.34375,-0.23450994,904.33325,5.3519443e-07
10289.0625,5.7905593,857.69653,4.2943776e-07
10300.78125,-1.6814702,834.7633,3.587809e-07
10312.5,0.8390373,792.1177,4.5070982e-07
10324.21875,4.575159,735.3583,5.8769865e-07
10335.9375,0.5937711,776.02185,4.9366594e-07
10347.65625,-0.5426562,764.10657,4.830495e-07
10359.375,1.8944104,842.23016,5.2943983e-07
10371.09375,1.2408252,787.4462,8.4616465e-07
10382.8125,-3.2958035,694.53906,5.7778107e-07
10394.53125,-1.8158975,662.0122,7.3578246e-07
10406.25,0.58340245,643.04395,7.3955346e-07
10417.96875,-2.754419,649.1912,3.935247e-07
10429.6875,1.537755,643.0219,5.23657e-07
10441.40625,-4.03774,696.4842,6.3382606e-07
10453.125,1.5263429,706.6119,5.8525035e-07
10464.84375,-1.7842125,722.5669,6.80536e-07
10476.5625,-4.3595657,740.444,4.823147e-07
10488.28125,-1.7224545,703.8872,4.847954e-07
10500.0,-6.2942023,700.5335,6.339882e-07
10511.71875,-0.31384557,744.7276,5.37331e-07
10523.4375,2.8481693,743.5223,6.8214814e-07
10535.15625,-0.31157613,688.7145,5.7126545e-07
10546.875,-1.7145741,672.0443,7.0015597e-07
10558.59375,-0.8626837,692.8836,1.1402477e-06
10570.3125,-1.3660136,696.663,6.9798625e-07
10582.03125,-1.2970469,687.56036,4.674765e-07
10593.75,-3.9791021,729.2761,9.4439633e-07
10605.46875,-2.7866595,768.0564,6.139938e-07
10617.1875,2.6811595,756.0013,6.2598923e-07
10628.90625,1.4390748,759.9752,6.4138743e-07
10640.625,-3.7428062,724.7054,7.7865917e-07
10652.34375,-1.6534952,687.76874,9.649099e-07
10664.0625,-4.1004815,719.93536,6.418509e-07
10675.78125,1.5489644,699.7846,6.243108e-07
10687.5,-3.5076156,740.4754,6.8868405e-07
10699.21875,-1.4909565,737.89,7.6803747e-07
10710.9375,-1.1531419,745.13104,1.0805675e-06
10722.65625,0.2817018,720.0257,7.299542e-07
10734.375,2.4486847,725.3695,7.392427e-07
10746.09375,-1.352885,735.28534,6.7902744e-07
10757.8125,-1.8721888,775.3058,8.567297e-07
10769.53125,-1.6261673,782.0607,7.0774297e-07
10781.25,0.67837065,782.0662,9.574449e-07
10792.96875,-3.584982,771.2957,9.81548e-07
10804.6875,0.9633322,779.57574,9.429909e-07
10816.40625,-0.33914554,762.1839,1.2003975e-06
10828.125,1.2264762,709.2991,8.723238e-07
10839.84375,-2.110116,706.74567,1.0201455e-06
10851.5625,-1.1559513,736.35754,9.3041655e-07
10863.28125,-3.858543,768.60614,1.0225858e-06
10875.0,1.1009917,792.20996,9.920884e-07
10886.71875,2.9873176,761.8684,9.779357e-07
10898.4375,2.4006305,764.99365,8.1587064e-07
10910.15625,-4.011554,784.90753,1.0410884e-06
10921.875,1.9701526,722.82605,6.8432337e-07
10933.59375,1.3161025,690.5193,6.458981e-07
10945.3125,-2.1622198,653.6238,4.3027214e-07
10957.03125,-4.2275405,665.16846,6.3207705e-07
10968.75,-6.831496,640.8214,3.9838923e-07
10980.46875,-7.430152,668.70593,4.695405e-07
10992.1875,0.44370857,673.2888,3.8215836e-07
11003.90625,2.203282,690.9751,5.213509e-07
11015.625,-2.8361206,733.776,3.017185e-07
11027.34375,0.1035583,676.73926,4.5399898e-07
11039.0625,-2.9705756,660.3505,3.1454542e-07
11050.78125,-2.5824225,626.0714,4.7182948e-07
11062.5,-2.4232364,562.772,3.7647717e-07
11074.21875,-3.5964715,570.4751,3.9564662e-07
11085.9375,2.2906263,561.22406,3.3907102e-07
11097.65625,-3.4685023,536.7681,3.004609e-07
11109.375,-2.6736379,573.7943,4.3793003e-07
11121.09375,-1.6476196,494.58197,4.1100708e-07
11132.8125,1.2812762,543.34326,4.2748977e-07
11144.53125,-0.7086852,538.5903,3.826328e-07
11156.25,0.745167,538.8071,5.163773e-07
11167.96875,1.2682225,500.2783,7.152788e-07
11179.6875,3.4259067,486.35275,6.921409e-07
11191.40625,-1.9165792,492.26926,5.952213e-07
11203.125,-0.12093663,517.53174,9.363607e-07
11214.84375,-1.4578543,524.5497,1.0149928e-06
11226.5625,-1.6579136,500.4836,1.041912e-06
11238.28125,-0.98683715,452.03094,7.555566e-07
11250.0,0.32775092,441.8686,1.3372501e-06
11261.71875,-3.0517972,403.4752,1.5629377e-06
11273.4375,-0.0007522106,375.11176,1.7421953e-06
11285.15625,-2.1171734,349.61603,1.7411655e-06
11296.875,-3.6452608,362.92392,1.6955994e-06
11308.59375,2.0690691,351.03558,1.9956028e-06
11320.3125,1.5901022,389.41135,1.863476e-06
11332.03125,-1.2339581,381.4672,2.3384353e-06
11343.75,-2.1930587,402.29367,2.4973128e-06
11355.46875,-0.1579262,442.7086,2.0622003e-06
11367.1875,-3.881139,417.99203,2.890154e-06
11378.90625,0.45514607,444.32852,2.7667088e-06
11390.625,-1.2842426,445.50314,2.6802045e-06
11402.34375,-2.347709,507.7748,2.6420844e-06
11414.0625,3.46981,461.14212,2.5341442e-06
11425.78125,-5.0958767,434.31284,3.420355e-06
11437.5,-3.2444267,430.32547,2.858726e-06
11449.21875,-0.7555096,439.46317,2.820072e-06
11460.9375,-0.336612,451.9857,2.6903951e-06
11472.65625,1.077107,473.78146,3.246505e-06
11484.375,-0.33602408,509.69254,3.212234e-06
11496.09375,-3.2439303,489.73715,4.1825465e-06
11507.8125,-1.3694774,460.08447,3.3738595e-06
11519.53125,0.29242718,420.25885,3.3969118e-06
11531.25,-1.1445833,405.20712,3.7508396e-06
11542.96875,0.65810764,421.71692,5.4825605e-06
11554.6875,2.1878498,422.04282,5.6749486e-06
11566.40625,-1.5262249,440.5031,5.340025e-06
11578.125,-2.2571256,350.5041,6.4021137e-06
11589.84375,1.4265091,337.21466,5.5223777e-06
11601.5625,-2.4598641,323.47116,7.498373e-06
11613.28125,-6.2615404,332.69058,8.125687e-06
11625.0,-1.9917611,364.71017,7.71138e-06
11636.71875,-1.0693626,361.94812,8.2012175e-06
11648.4375,3.4651937,345.03967,8.214056e-06
11660.15625,-0.8623488,323.15933,9.435603e-06
11671.875,0.15127705,383.28214,8.221459e-06
11683.59375,0.120539844,401.1948,7.33451e-06
11695.3125,2.006539,414.9366,8.956043e-06
11707.03125,-1.2221944,380.03433,8.800219e-06
11718.75,-0.4145217,406.44263,9.787682e-06
11730.46875,-1.8970876,383.92123,9.117318e-06
11742.1875,-1.7783841,373.4399,9.086519e-06
11753.90625,-2.3331857,340.5546,8.427682e-06
11765.625,-0.8385436,328.90402,8.9723e-06
11777.34375,-2.5654926,332.15366,8.113066e-06
11789.0625,-0.5056046,328.9516,7.987172e-06
11800.78125,1.6578358,292.46252,7.174907e-06
11812.5,-1.3480315,308.84677,6.729416e-06
11824.21875,-0.6218156,264.67276,7.4208883e-06
11835.9375,4.2010183,271.5876,6.7462383e-06
11847.65625,0.008458018,242.63046,7.2018306e-06
11859.375,3.2774816,258.5806,6.2805075e-06
11871.09375,-0.07979739,285.92072,6.0214647e-06
11882.8125,-1.7434008,309.3111,5.904994e-06
11894.53125,1.3679682,365.3126,6.0908083e-06
11906.25,-2.179368,346.56497,5.6207514e-06
11917.96875,-2.3249617,343.07507,5.302636e-06
11929.6875,1.6919885,339.45193,4.788313e-06
11941.40625,0.0014042854,338.08395,5.0394856e-06
11953.125,1.6393931,379.4307,5.25468e-06
11964.84375,3.812722,360.57855,4.665354e-06
11976.5625,1.2795482,319.10507,3.4912207e-06
11988.28125,3.104437,295.37646,4.1137037e-06
12000.0,4.886221,287.52737,3.8251274e-06
12011.71875,1.6808068,297.3681,3.88265e-06
12023.4375,1.7164264,277.59573,5.0731514e-06
12035.15625,-1.5225866,283.55145,4.3756904e-06
12046.875,-0.3642863,254.03415,3.7345121e-06
12058.59375,-1.6325828,231.12195,4.3402856e-06
12070.3125,-0.03188993,240.98483,5.8689034e-06
12082.03125,3.9590335,275.0485,5.140337e-06
12093.75,1.326776,267.19736,6.244497e-06
12105.46875,-0.28591835,287.4678,6.1953456e-06
12117.1875,0.7486894,292.64267,5.6481126e-06
12128.90625,-3.7040796,304.20938,5.9182744e-06
12140.625,3.17931,268.18076,6.7655606e-06
12152.34375,-1.1071236,290.53958,6.4324545e-06
12164.0625,-0.6423263,320.58844,6.940118e-06
12175.78125,-0.37089735,285.70773,6.9831103e-06
12187.5,1.4254224,305.45453,7.591651e-06
12199.21875,-0.8980441,255.43744,8.0614755e-06
12210.9375,1.0998276,310.26456,7.277404e-06
12222.65625,1.7645777,276.78406,7.876875e-06
12234.375,1.3126979,284.8317,8.704024e-06
12246.09375,2.789471,303.55197,6.2003255e-06
12257.8125,0.6430054,355.71204,8.3759605e-06
12269.53125,3.701365,337.97995,7.839716e-06
12281.25,-2.0175176,334.4782,6.27914e-06
12292.96875,1.2983495,317.10284,6.225454e-06
12304.6875,-1.5591605,328.8735,6.7648916e-06
12316.40625,-0.6108194,289.79715,6.9489115e-06
12328.125,-2.332925,277.81726,5.216298e-06
12339.84375,-1.6393445,284.30872,5.1883467e-06
12351.5625,-3.363821,274.86243,6.0956995e-06
12363.28125,-0.5232694,299.7474,5.5080563e-06
12375.0,2.5051231,323.9063,6.3172606e-06
12386.71875,-1.1488416,383.72345,5.01477e-06
12398.4375,-0.015630245,375.22397,4.9866458e-06
12410.15625,-2.906451,380.51074,5.012376e-06
12421.875,-2.0554934,383.74994,5.5328806e-06
12433.59375,0.4409622,362.58652,6.1142423e-06
12445.3125,-3.2906916,343.29733,5.9664317e-06
12457.03125,-0.006566882,349.6418,5.9085523e-06
12468.75,2.8863094,299.2913,4.987771e-06
12480.46875,2.1694486,320.9102,5.441593e-06
12492.1875,2.1674542,336.6168,6.4730284e-06
12503.90625,0.34871674,335.219,6.302774e-06
12515.625,0.5696684,358.3142,7.5435946e-06
12527.34375,5.8632145,380.93106,7.1929467e-06
12539.0625,5.2828426,380.58133,7.730133e-06
12550.78125,-4.0980206,409.66397,7.744724e-06
12562.5,-0.40963888,412.42758,7.6179917e-06
12574.21875,-1.7377199,443.74377,7.620618e-06
12585.9375,4.7885094,444.09875,8.95056e-06
12597.65625,-1.1569837,446.67325,8.921611e-06
12609.375,0.6006923,404.02866,8.915442e-06
12621.09375,0.89420986,410.75784,9.1344955e-06
12632.8125,0.71782184,399.08423,9.411528e-06
12644.53125,4.9561076,443.61203,9.310855e-06
